ImageId,Label
14760,1
14761,8
14762,1
14763,1
14764,6
14765,1
14766,1
14767,1
14768,1
14769,0
14770,1
14771,1
14772,1
14773,0
14774,0
14775,1
14776,1
14777,1
14778,1
14779,1
14780,1
14781,0
14782,0
14783,1
14784,1
14785,1
14786,1
14787,8
14788,8
14789,0
14790,1
14791,8
14792,1
14793,1
14794,1
14795,1
14796,8
14797,1
14798,0
14799,1
14800,1
14801,1
14802,1
14803,1
14804,1
14805,1
14806,0
14807,8
14808,1
14809,1
14810,8
14811,0
14812,8
14813,1
14814,1
14815,1
14816,1
14817,1
14818,1
14819,1
14820,0
14821,8
14822,1
14823,0
14824,8
14825,1
14826,1
14827,1
14828,1
14829,4
14830,8
14831,8
14832,1
14833,1
14834,1
14835,0
14836,1
14837,8
14838,8
14839,8
14840,1
14841,1
14842,1
14843,1
14844,0
14845,1
14846,1
14847,1
14848,6
14849,0
14850,1
14851,1
14852,1
14853,6
14854,8
14855,1
14856,8
14857,0
14858,1
14859,0
14860,1
14861,1
14862,1
14863,1
14864,8
14865,8
14866,1
14867,1
14868,1
14869,8
14870,1
14871,1
14872,1
14873,0
14874,8
14875,0
14876,1
14877,1
14878,8
14879,1
14880,1
14881,1
14882,1
14883,1
14884,1
14885,1
14886,4
14887,1
14888,1
14889,8
14890,8
14891,1
14892,1
14893,0
14894,8
14895,8
14896,1
14897,1
14898,1
14899,1
14900,1
14901,1
14902,1
14903,1
14904,1
14905,1
14906,1
14907,1
14908,0
14909,0
14910,8
14911,0
14912,8
14913,0
14914,8
14915,0
14916,1
14917,0
14918,1
14919,1
14920,0
14921,1
14922,1
14923,4
14924,0
14925,6
14926,0
14927,8
14928,1
14929,1
14930,1
14931,1
14932,1
14933,1
14934,1
14935,0
14936,1
14937,8
14938,1
14939,0
14940,0
14941,8
14942,0
14943,1
14944,1
14945,1
14946,0
14947,8
14948,8
14949,1
14950,1
14951,1
14952,1
14953,8
14954,8
14955,0
14956,1
14957,1
14958,1
14959,1
14960,0
14961,8
14962,0
14963,1
14964,1
14965,8
14966,1
14967,1
14968,1
14969,1
14970,4
14971,0
14972,0
14973,1
14974,1
14975,8
14976,6
14977,1
14978,1
14979,1
14980,1
14981,1
14982,8
14983,8
14984,1
14985,1
14986,4
14987,1
14988,0
14989,1
14990,0
14991,6
14992,0
14993,0
14994,6
14995,1
14996,8
14997,0
14998,8
14999,8
15000,1
15001,1
15002,0
15003,1
15004,8
15005,0
15006,8
15007,1
15008,1
15009,8
15010,1
15011,1
15012,1
15013,8
15014,1
15015,8
15016,1
15017,1
15018,1
15019,8
15020,1
15021,1
15022,8
15023,8
15024,1
15025,8
15026,8
15027,1
15028,8
15029,8
15030,1
15031,8
15032,1
15033,1
15034,0
15035,1
15036,4
15037,8
15038,1
15039,0
15040,1
15041,6
15042,1
15043,1
15044,6
15045,1
15046,1
15047,1
15048,8
15049,1
15050,8
15051,1
15052,1
15053,1
15054,1
15055,1
15056,8
15057,1
15058,0
15059,0
15060,1
15061,1
15062,8
15063,1
15064,0
15065,1
15066,8
15067,1
15068,8
15069,1
15070,1
15071,1
15072,1
15073,1
15074,1
15075,1
15076,4
15077,8
15078,1
15079,1
15080,0
15081,1
15082,8
15083,1
15084,1
15085,1
15086,6
15087,1
15088,1
15089,8
15090,1
15091,8
15092,1
15093,0
15094,1
15095,1
15096,1
15097,0
15098,8
15099,1
15100,6
15101,0
15102,1
15103,1
15104,8
15105,4
15106,0
15107,1
15108,4
15109,1
15110,4
15111,0
15112,1
15113,8
15114,1
15115,1
15116,1
15117,0
15118,1
15119,1
15120,1
15121,1
15122,1
15123,1
15124,1
15125,1
15126,1
15127,1
15128,1
15129,1
15130,1
15131,1
15132,1
15133,1
15134,1
15135,1
15136,1
15137,4
15138,0
15139,1
15140,0
15141,1
15142,1
15143,1
15144,1
15145,1
15146,1
15147,8
15148,1
15149,1
15150,8
15151,1
15152,0
15153,1
15154,0
15155,1
15156,1
15157,0
15158,1
15159,1
15160,8
15161,1
15162,1
15163,1
15164,4
15165,1
15166,0
15167,8
15168,1
15169,1
15170,1
15171,1
15172,8
15173,1
15174,1
15175,0
15176,8
15177,1
15178,0
15179,8
15180,0
15181,1
15182,8
15183,1
15184,1
15185,1
15186,1
15187,1
15188,0
15189,1
15190,1
15191,6
15192,1
15193,8
15194,1
15195,0
15196,1
15197,1
15198,0
15199,1
15200,0
15201,1
15202,8
15203,1
15204,0
15205,8
15206,6
15207,8
15208,1
15209,1
15210,1
15211,1
15212,6
15213,1
15214,1
15215,1
15216,4
15217,1
15218,8
15219,1
15220,1
15221,4
15222,8
15223,1
15224,1
15225,0
15226,1
15227,1
15228,8
15229,1
15230,1
15231,8
15232,1
15233,1
15234,8
15235,1
15236,1
15237,1
15238,1
15239,0
15240,1
15241,8
15242,8
15243,1
15244,8
15245,0
15246,1
15247,1
15248,0
15249,0
15250,1
15251,8
15252,0
15253,1
15254,8
15255,0
15256,1
15257,1
15258,1
15259,8
15260,1
15261,1
15262,0
15263,0
15264,1
15265,1
15266,1
15267,0
15268,8
15269,1
15270,1
15271,1
15272,1
15273,0
15274,0
15275,0
15276,8
15277,1
15278,1
15279,8
15280,1
15281,1
15282,0
15283,0
15284,0
15285,1
15286,8
15287,0
15288,1
15289,8
15290,8
15291,8
15292,0
15293,8
15294,1
15295,1
15296,0
15297,0
15298,8
15299,6
15300,8
15301,8
15302,0
15303,8
15304,1
15305,1
15306,1
15307,8
15308,1
15309,1
15310,1
15311,1
15312,1
15313,1
15314,0
15315,1
15316,1
15317,1
15318,0
15319,1
15320,1
15321,1
15322,1
15323,1
15324,8
15325,8
15326,0
15327,1
15328,1
15329,1
15330,0
15331,1
15332,1
15333,6
15334,8
15335,0
15336,1
15337,1
15338,0
15339,8
15340,4
15341,8
15342,8
15343,0
15344,1
15345,1
15346,1
15347,6
15348,1
15349,1
15350,1
15351,1
15352,0
15353,1
15354,1
15355,1
15356,8
15357,1
15358,8
15359,8
15360,0
15361,1
15362,1
15363,1
15364,1
15365,1
15366,1
15367,1
15368,1
15369,8
15370,0
15371,8
15372,1
15373,1
15374,1
15375,0
15376,1
15377,1
15378,0
15379,0
15380,1
15381,8
15382,1
15383,1
15384,1
15385,1
15386,1
15387,0
15388,1
15389,1
15390,1
15391,8
15392,1
15393,1
15394,8
15395,1
15396,0
15397,1
15398,0
15399,1
15400,8
15401,1
15402,1
15403,1
15404,1
15405,0
15406,1
15407,1
15408,1
15409,1
15410,8
15411,0
15412,1
15413,1
15414,1
15415,1
15416,1
15417,1
15418,1
15419,8
15420,1
15421,0
15422,1
15423,1
15424,1
15425,1
15426,1
15427,1
15428,8
15429,1
15430,4
15431,1
15432,1
15433,1
15434,4
15435,1
15436,1
15437,0
15438,1
15439,0
15440,0
15441,1
15442,8
15443,6
15444,1
15445,0
15446,8
15447,0
15448,0
15449,1
15450,1
15451,1
15452,8
15453,8
15454,1
15455,1
15456,1
15457,8
15458,1
15459,0
15460,0
15461,8
15462,1
15463,4
15464,1
15465,0
15466,0
15467,1
15468,4
15469,8
15470,8
15471,1
15472,8
15473,1
15474,1
15475,6
15476,4
15477,1
15478,8
15479,1
15480,8
15481,1
15482,8
15483,1
15484,1
15485,1
15486,1
15487,8
15488,1
15489,8
15490,8
15491,1
15492,1
15493,1
15494,1
15495,1
15496,8
15497,1
15498,0
15499,6
15500,1
15501,0
15502,1
15503,0
15504,8
15505,1
15506,8
15507,0
15508,8
15509,0
15510,8
15511,6
15512,1
15513,8
15514,1
15515,1
15516,1
15517,8
15518,1
15519,1
15520,1
15521,6
15522,1
15523,8
15524,1
15525,1
15526,1
15527,1
15528,1
15529,0
15530,8
15531,1
15532,1
15533,1
15534,0
15535,0
15536,0
15537,1
15538,1
15539,1
15540,1
15541,8
15542,1
15543,1
15544,1
15545,8
15546,1
15547,8
15548,1
15549,4
15550,0
15551,1
15552,1
15553,1
15554,1
15555,1
15556,1
15557,1
15558,1
15559,8
15560,1
15561,1
15562,0
15563,1
15564,1
15565,1
15566,8
15567,1
15568,1
15569,1
15570,0
15571,1
15572,1
15573,1
15574,1
15575,8
15576,1
15577,1
15578,1
15579,0
15580,1
15581,1
15582,0
15583,1
15584,8
15585,0
15586,1
15587,1
15588,1
15589,8
15590,0
15591,1
15592,0
15593,1
15594,1
15595,1
15596,0
15597,1
15598,1
15599,8
15600,1
15601,1
15602,8
15603,8
15604,8
15605,0
15606,0
15607,1
15608,8
15609,1
15610,1
15611,8
15612,4
15613,1
15614,0
15615,0
15616,1
15617,1
15618,8
15619,1
15620,1
15621,8
15622,0
15623,1
15624,8
15625,0
15626,1
15627,0
15628,1
15629,8
15630,0
15631,1
15632,1
15633,8
15634,1
15635,1
15636,1
15637,1
15638,1
15639,8
15640,0
15641,1
15642,1
15643,1
15644,1
15645,1
15646,1
15647,1
15648,8
15649,1
15650,1
15651,1
15652,1
15653,1
15654,1
15655,1
15656,8
15657,1
15658,0
15659,1
15660,8
15661,0
15662,1
15663,1
15664,1
15665,1
15666,8
15667,8
15668,1
15669,1
15670,6
15671,8
15672,1
15673,8
15674,1
15675,8
15676,8
15677,1
15678,1
15679,1
15680,0
15681,1
15682,8
15683,0
15684,1
15685,1
15686,1
15687,8
15688,8
15689,1
15690,1
15691,1
15692,1
15693,1
15694,0
15695,1
15696,1
15697,1
15698,1
15699,0
15700,0
15701,0
15702,1
15703,1
15704,4
15705,8
15706,8
15707,8
15708,1
15709,1
15710,1
15711,8
15712,0
15713,1
15714,1
15715,8
15716,1
15717,1
15718,1
15719,1
15720,1
15721,1
15722,1
15723,1
15724,1
15725,0
15726,1
15727,0
15728,0
15729,1
15730,8
15731,1
15732,1
15733,8
15734,0
15735,1
15736,1
15737,1
15738,1
15739,0
15740,8
15741,1
15742,1
15743,6
15744,8
15745,1
15746,8
15747,1
15748,1
15749,1
15750,1
15751,8
15752,0
15753,1
15754,8
15755,8
15756,1
15757,8
15758,0
15759,1
15760,1
15761,1
15762,0
15763,0
15764,0
15765,1
15766,1
15767,1
15768,1
15769,0
15770,1
15771,0
15772,1
15773,1
15774,8
15775,0
15776,1
15777,1
15778,1
15779,1
15780,1
15781,0
15782,1
15783,0
15784,1
15785,1
15786,1
15787,1
15788,1
15789,0
15790,0
15791,1
15792,8
15793,1
15794,1
15795,1
15796,1
15797,1
15798,8
15799,8
15800,1
15801,1
15802,1
15803,1
15804,1
15805,1
15806,0
15807,6
15808,8
15809,0
15810,1
15811,0
15812,0
15813,1
15814,1
15815,1
15816,1
15817,1
15818,1
15819,1
15820,1
15821,0
15822,8
15823,8
15824,1
15825,0
15826,1
15827,8
15828,1
15829,0
15830,1
15831,1
15832,1
15833,1
15834,0
15835,0
15836,4
15837,0
15838,8
15839,0
15840,8
15841,0
15842,1
15843,1
15844,1
15845,8
15846,1
15847,1
15848,1
15849,1
15850,1
15851,1
15852,1
15853,1
15854,8
15855,0
15856,1
15857,1
15858,1
15859,1
15860,1
15861,1
15862,1
15863,1
15864,8
15865,0
15866,8
15867,1
15868,8
15869,1
15870,0
15871,1
15872,1
15873,1
15874,0
15875,1
15876,1
15877,5
15878,1
15879,1
15880,8
15881,0
15882,0
15883,1
15884,1
15885,0
15886,0
15887,1
15888,1
15889,0
15890,1
15891,0
15892,1
15893,8
15894,1
15895,1
15896,1
15897,0
15898,1
15899,8
15900,1
15901,8
15902,6
15903,8
15904,1
15905,1
15906,0
15907,1
15908,8
15909,8
15910,1
15911,8
15912,1
15913,4
15914,8
15915,1
15916,1
15917,8
15918,4
15919,1
15920,1
15921,1
15922,1
15923,8
15924,0
15925,1
15926,8
15927,1
15928,0
15929,8
15930,1
15931,1
15932,4
15933,1
15934,1
15935,1
15936,0
15937,0
15938,0
15939,0
15940,1
15941,8
15942,8
15943,8
15944,1
15945,1
15946,1
15947,1
15948,1
15949,8
15950,1
15951,1
15952,0
15953,0
15954,1
15955,1
15956,1
15957,0
15958,0
15959,8
15960,0
15961,1
15962,6
15963,1
15964,1
15965,1
15966,4
15967,1
15968,1
15969,8
15970,8
15971,4
15972,0
15973,1
15974,8
15975,1
15976,1
15977,8
15978,1
15979,0
15980,1
15981,8
15982,0
15983,1
15984,0
15985,1
15986,1
15987,1
15988,1
15989,1
15990,4
15991,1
15992,1
15993,1
15994,1
15995,1
15996,8
15997,1
15998,1
15999,1
16000,1
16001,0
16002,8
16003,0
16004,8
16005,0
16006,1
16007,1
16008,1
16009,0
16010,1
16011,1
16012,8
16013,1
16014,0
16015,1
16016,0
16017,0
16018,1
16019,0
16020,1
16021,1
16022,1
16023,0
16024,0
16025,1
16026,1
16027,1
16028,0
16029,1
16030,1
16031,0
16032,1
16033,8
16034,1
16035,6
16036,1
16037,0
16038,1
16039,1
16040,1
16041,1
16042,1
16043,8
16044,1
16045,0
16046,8
16047,6
16048,1
16049,1
16050,1
16051,1
16052,1
16053,8
16054,1
16055,8
16056,1
16057,1
16058,1
16059,1
16060,1
16061,8
16062,1
16063,1
16064,1
16065,1
16066,1
16067,0
16068,1
16069,1
16070,1
16071,8
16072,8
16073,1
16074,1
16075,1
16076,8
16077,0
16078,1
16079,1
16080,1
16081,1
16082,1
16083,1
16084,1
16085,1
16086,1
16087,1
16088,8
16089,8
16090,8
16091,8
16092,0
16093,1
16094,1
16095,8
16096,1
16097,1
16098,1
16099,0
16100,1
16101,1
16102,1
16103,1
16104,1
16105,8
16106,1
16107,1
16108,0
16109,1
16110,1
16111,4
16112,1
16113,1
16114,8
16115,8
16116,0
16117,1
16118,0
16119,0
16120,0
16121,1
16122,0
16123,1
16124,1
16125,1
16126,1
16127,1
16128,1
16129,8
16130,1
16131,1
16132,1
16133,1
16134,8
16135,1
16136,0
16137,8
16138,1
16139,1
16140,1
16141,1
16142,8
16143,1
16144,0
16145,1
16146,8
16147,1
16148,1
16149,1
16150,1
16151,0
16152,8
16153,0
16154,1
16155,0
16156,0
16157,0
16158,8
16159,1
16160,1
16161,1
16162,6
16163,8
16164,1
16165,1
16166,0
16167,1
16168,1
16169,8
16170,1
16171,0
16172,1
16173,8
16174,0
16175,1
16176,1
16177,0
16178,1
16179,1
16180,1
16181,0
16182,8
16183,0
16184,6
16185,1
16186,1
16187,1
16188,1
16189,0
16190,1
16191,1
16192,8
16193,1
16194,1
16195,1
16196,1
16197,1
16198,1
16199,8
16200,1
16201,1
16202,8
16203,8
16204,1
16205,1
16206,1
16207,8
16208,1
16209,1
16210,8
16211,0
16212,1
16213,1
16214,1
16215,8
16216,1
16217,1
16218,1
16219,8
16220,0
16221,1
16222,1
16223,1
16224,1
16225,0
16226,8
16227,1
16228,1
16229,1
16230,8
16231,0
16232,1
16233,1
16234,1
16235,6
16236,8
16237,0
16238,1
16239,1
16240,1
16241,0
16242,1
16243,8
16244,1
16245,1
16246,1
16247,1
16248,8
16249,1
16250,8
16251,1
16252,1
16253,8
16254,6
16255,8
16256,1
16257,0
16258,8
16259,8
16260,1
16261,1
16262,4
16263,1
16264,0
16265,8
16266,8
16267,0
16268,1
16269,8
16270,1
16271,5
16272,0
16273,0
16274,1
16275,1
16276,4
16277,8
16278,1
16279,1
16280,8
16281,1
16282,0
16283,0
16284,1
16285,4
16286,1
16287,1
16288,1
16289,0
16290,0
16291,1
16292,0
16293,1
16294,1
16295,8
16296,8
16297,1
16298,4
16299,6
16300,0
16301,1
16302,1
16303,1
16304,1
16305,1
16306,0
16307,1
16308,0
16309,1
16310,1
16311,0
16312,1
16313,8
16314,0
16315,1
16316,1
16317,0
16318,8
16319,8
16320,1
16321,4
16322,8
16323,1
16324,8
16325,0
16326,1
16327,0
16328,1
16329,0
16330,8
16331,1
16332,8
16333,1
16334,1
16335,1
16336,1
16337,0
16338,1
16339,1
16340,1
16341,1
16342,1
16343,8
16344,1
16345,1
16346,1
16347,1
16348,0
16349,1
16350,8
16351,1
16352,8
16353,1
16354,0
16355,1
16356,6
16357,1
16358,1
16359,1
16360,8
16361,1
16362,1
16363,8
16364,8
16365,0
16366,1
16367,1
16368,1
16369,1
16370,1
16371,1
16372,1
16373,0
16374,8
16375,1
16376,8
16377,8
16378,1
16379,1
16380,1
16381,1
16382,1
16383,8
16384,1
16385,1
16386,1
16387,1
16388,0
16389,1
16390,4
16391,1
16392,1
16393,1
16394,8
16395,1
16396,1
16397,1
16398,1
16399,1
16400,1
16401,1
16402,8
16403,0
16404,0
16405,0
16406,1
16407,0
16408,0
16409,1
16410,1
16411,0
16412,4
16413,0
16414,1
16415,1
16416,6
16417,6
16418,8
16419,8
16420,8
16421,0
16422,1
16423,8
16424,1
16425,1
16426,8
16427,8
16428,1
16429,8
16430,1
16431,1
16432,6
16433,0
16434,8
16435,1
16436,1
16437,8
16438,8
16439,1
16440,1
16441,0
16442,1
16443,4
16444,1
16445,1
16446,1
16447,1
16448,1
16449,0
16450,1
16451,1
16452,1
16453,1
16454,8
16455,1
16456,1
16457,1
16458,1
16459,1
16460,8
16461,1
16462,1
16463,1
16464,4
16465,1
16466,8
16467,1
16468,1
16469,1
16470,1
16471,8
16472,1
16473,1
16474,1
16475,1
16476,1
16477,1
16478,1
16479,1
16480,8
16481,1
16482,1
16483,0
16484,1
16485,1
16486,8
16487,1
16488,1
16489,8
16490,1
16491,1
16492,1
16493,1
16494,1
16495,1
16496,1
16497,0
16498,1
16499,0
16500,1
16501,1
16502,1
16503,1
16504,1
16505,0
16506,0
16507,0
16508,1
16509,1
16510,0
16511,1
16512,8
16513,1
16514,8
16515,0
16516,1
16517,1
16518,1
16519,1
16520,1
16521,6
16522,4
16523,0
16524,4
16525,0
16526,1
16527,8
16528,1
16529,8
16530,8
16531,0
16532,1
16533,4
16534,1
16535,0
16536,8
16537,0
16538,1
16539,1
16540,0
16541,1
16542,1
16543,8
16544,1
16545,0
16546,8
16547,1
16548,6
16549,1
16550,1
16551,0
16552,8
16553,1
16554,0
16555,1
16556,0
16557,1
16558,1
16559,1
16560,0
16561,1
16562,0
16563,0
16564,1
16565,1
16566,1
16567,1
16568,0
16569,0
16570,8
16571,1
16572,1
16573,1
16574,1
16575,1
16576,1
16577,1
16578,0
16579,6
16580,0
16581,1
16582,1
16583,8
16584,0
16585,1
16586,1
16587,1
16588,1
16589,8
16590,0
16591,1
16592,0
16593,1
16594,1
16595,8
16596,1
16597,1
16598,6
16599,0
16600,1
16601,1
16602,1
16603,8
16604,1
16605,0
16606,0
16607,1
16608,1
16609,0
16610,8
16611,0
16612,1
16613,0
16614,1
16615,1
16616,0
16617,5
16618,0
16619,0
16620,8
16621,1
16622,1
16623,1
16624,1
16625,1
16626,1
16627,0
16628,1
16629,1
16630,1
16631,1
16632,6
16633,1
16634,7
16635,0
16636,0
16637,6
16638,0
16639,8
16640,1
16641,1
16642,0
16643,1
16644,1
16645,1
16646,8
16647,8
16648,4
16649,0
16650,1
16651,8
16652,0
16653,1
16654,1
16655,0
16656,1
16657,1
16658,0
16659,1
16660,0
16661,8
16662,1
16663,1
16664,1
16665,1
16666,1
16667,6
16668,8
16669,1
16670,1
16671,0
16672,0
16673,8
16674,8
16675,0
16676,8
16677,1
16678,0
16679,1
16680,4
16681,1
16682,1
16683,4
16684,1
16685,1
16686,1
16687,0
16688,1
16689,1
16690,1
16691,8
16692,1
16693,1
16694,1
16695,1
16696,8
16697,1
16698,1
16699,8
16700,8
16701,1
16702,1
16703,0
16704,1
16705,1
16706,1
16707,8
16708,1
16709,5
16710,1
16711,1
16712,1
16713,8
16714,1
16715,1
16716,1
16717,1
16718,8
16719,8
16720,8
16721,0
16722,1
16723,1
16724,1
16725,1
16726,8
16727,1
16728,8
16729,1
16730,8
16731,5
16732,8
16733,0
16734,1
16735,8
16736,1
16737,1
16738,0
16739,8
16740,1
16741,0
16742,1
16743,1
16744,1
16745,1
16746,1
16747,1
16748,0
16749,1
16750,1
16751,1
16752,1
16753,0
16754,1
16755,1
16756,1
16757,1
16758,1
16759,1
16760,1
16761,1
16762,1
16763,1
16764,8
16765,1
16766,1
16767,1
16768,1
16769,0
16770,0
16771,8
16772,1
16773,1
16774,1
16775,1
16776,8
16777,1
16778,1
16779,1
16780,1
16781,1
16782,4
16783,0
16784,1
16785,1
16786,1
16787,8
16788,1
16789,1
16790,1
16791,6
16792,1
16793,1
16794,1
16795,0
16796,0
16797,4
16798,8
16799,1
16800,1
16801,1
16802,1
16803,1
16804,0
16805,1
16806,8
16807,0
16808,1
16809,8
16810,4
16811,1
16812,1
16813,8
16814,4
16815,0
16816,1
16817,8
16818,1
16819,1
16820,1
16821,4
16822,0
16823,1
16824,1
16825,1
16826,1
16827,0
16828,1
16829,1
16830,0
16831,0
16832,0
16833,0
16834,1
16835,0
16836,1
16837,1
16838,0
16839,1
16840,1
16841,1
16842,4
16843,1
16844,1
16845,1
16846,1
16847,1
16848,8
16849,1
16850,0
16851,0
16852,8
16853,0
16854,0
16855,8
16856,1
16857,0
16858,1
16859,8
16860,1
16861,1
16862,8
16863,1
16864,1
16865,1
16866,1
16867,8
16868,1
16869,1
16870,4
16871,1
16872,8
16873,1
16874,1
16875,0
16876,8
16877,1
16878,1
16879,1
16880,0
16881,1
16882,1
16883,0
16884,8
16885,6
16886,8
16887,0
16888,1
16889,1
16890,1
16891,8
16892,0
16893,1
16894,8
16895,8
16896,1
16897,8
16898,1
16899,1
16900,1
16901,8
16902,8
16903,1
16904,1
16905,1
16906,1
16907,1
16908,1
16909,1
16910,0
16911,0
16912,1
16913,8
16914,1
16915,8
16916,1
16917,8
16918,8
16919,1
16920,1
16921,1
16922,1
16923,0
16924,4
16925,8
16926,1
16927,1
16928,1
16929,1
16930,1
16931,1
16932,1
16933,0
16934,0
16935,1
16936,1
16937,1
16938,1
16939,0
16940,8
16941,1
16942,1
16943,1
16944,1
16945,8
16946,1
16947,8
16948,1
16949,0
16950,1
16951,8
16952,1
16953,1
16954,0
16955,1
16956,1
16957,1
16958,0
16959,1
16960,1
16961,1
16962,0
16963,1
16964,8
16965,1
16966,1
16967,8
16968,8
16969,1
16970,1
16971,1
16972,1
16973,1
16974,1
16975,1
16976,1
16977,1
16978,8
16979,6
16980,0
16981,8
16982,1
16983,1
16984,1
16985,1
16986,1
16987,1
16988,1
16989,1
16990,1
16991,1
16992,1
16993,1
16994,8
16995,0
16996,8
16997,1
16998,1
16999,1
17000,8
17001,1
17002,1
17003,1
17004,1
17005,0
17006,1
17007,1
17008,6
17009,8
17010,1
17011,0
17012,4
17013,1
17014,1
17015,1
17016,1
17017,1
17018,0
17019,8
17020,1
17021,1
17022,1
17023,1
17024,0
17025,8
17026,8
17027,1
17028,8
17029,1
17030,0
17031,0
17032,1
17033,8
17034,1
17035,1
17036,1
17037,1
17038,8
17039,1
17040,1
17041,1
17042,0
17043,1
17044,1
17045,1
17046,8
17047,8
17048,1
17049,1
17050,1
17051,1
17052,1
17053,8
17054,1
17055,1
17056,1
17057,0
17058,8
17059,1
17060,1
17061,1
17062,1
17063,1
17064,1
17065,1
17066,1
17067,1
17068,1
17069,1
17070,1
17071,1
17072,0
17073,8
17074,1
17075,1
17076,0
17077,1
17078,8
17079,1
17080,1
17081,1
17082,1
17083,1
17084,8
17085,1
17086,1
17087,1
17088,1
17089,5
17090,0
17091,1
17092,1
17093,1
17094,1
17095,1
17096,1
17097,1
17098,1
17099,1
17100,0
17101,8
17102,8
17103,1
17104,0
17105,8
17106,1
17107,1
17108,1
17109,0
17110,0
17111,8
17112,1
17113,1
17114,8
17115,1
17116,1
17117,1
17118,8
17119,8
17120,1
17121,0
17122,1
17123,1
17124,1
17125,1
17126,0
17127,1
17128,1
17129,0
17130,0
17131,1
17132,1
17133,1
17134,1
17135,0
17136,8
17137,1
17138,1
17139,8
17140,1
17141,1
17142,1
17143,4
17144,0
17145,1
17146,1
17147,5
17148,1
17149,4
17150,1
17151,1
17152,8
17153,0
17154,1
17155,1
17156,8
17157,1
17158,0
17159,0
17160,1
17161,1
17162,0
17163,1
17164,1
17165,8
17166,1
17167,1
17168,8
17169,8
17170,1
17171,1
17172,1
17173,4
17174,1
17175,1
17176,1
17177,1
17178,1
17179,0
17180,0
17181,8
17182,8
17183,0
17184,0
17185,8
17186,4
17187,1
17188,8
17189,1
17190,1
17191,8
17192,6
17193,1
17194,8
17195,1
17196,8
17197,1
17198,1
17199,8
17200,8
17201,1
17202,4
17203,1
17204,8
17205,1
17206,1
17207,1
17208,1
17209,1
17210,0
17211,0
17212,1
17213,1
17214,1
17215,1
17216,1
17217,1
17218,1
17219,4
17220,1
17221,1
17222,1
17223,8
17224,1
17225,1
17226,1
17227,1
17228,8
17229,1
17230,1
17231,1
17232,1
17233,0
17234,1
17235,8
17236,8
17237,1
17238,0
17239,0
17240,1
17241,1
17242,8
17243,1
17244,1
17245,1
17246,8
17247,1
17248,1
17249,1
17250,1
17251,1
17252,1
17253,1
17254,4
17255,8
17256,1
17257,1
17258,1
17259,1
17260,0
17261,8
17262,8
17263,1
17264,0
17265,0
17266,1
17267,8
17268,0
17269,1
17270,0
17271,1
17272,1
17273,1
17274,1
17275,1
17276,8
17277,1
17278,8
17279,1
17280,8
17281,8
17282,1
17283,8
17284,1
17285,1
17286,1
17287,1
17288,1
17289,1
17290,8
17291,0
17292,8
17293,1
17294,1
17295,1
17296,8
17297,1
17298,1
17299,0
17300,0
17301,1
17302,1
17303,1
17304,8
17305,1
17306,4
17307,1
17308,1
17309,1
17310,6
17311,1
17312,1
17313,0
17314,1
17315,1
17316,1
17317,1
17318,0
17319,1
17320,4
17321,0
17322,6
17323,0
17324,1
17325,1
17326,8
17327,1
17328,4
17329,0
17330,8
17331,8
17332,1
17333,1
17334,8
17335,6
17336,1
17337,1
17338,0
17339,8
17340,1
17341,6
17342,1
17343,0
17344,1
17345,1
17346,1
17347,1
17348,0
17349,1
17350,4
17351,1
17352,1
17353,1
17354,1
17355,1
17356,1
17357,1
17358,1
17359,1
17360,0
17361,1
17362,1
17363,0
17364,0
17365,1
17366,0
17367,1
17368,8
17369,1
17370,1
17371,0
17372,1
17373,1
17374,1
17375,1
17376,1
17377,8
17378,1
17379,1
17380,1
17381,1
17382,1
17383,1
17384,1
17385,8
17386,1
17387,1
17388,1
17389,4
17390,8
17391,1
17392,1
17393,1
17394,8
17395,8
17396,1
17397,1
17398,1
17399,0
17400,1
17401,1
17402,1
17403,1
17404,1
17405,0
17406,8
17407,1
17408,1
17409,0
17410,8
17411,1
17412,1
17413,1
17414,8
17415,0
17416,1
17417,8
17418,1
17419,1
17420,1
17421,0
17422,1
17423,1
17424,4
17425,1
17426,8
17427,0
17428,1
17429,1
17430,0
17431,1
17432,6
17433,1
17434,1
17435,1
17436,1
17437,0
17438,4
17439,4
17440,1
17441,1
17442,0
17443,1
17444,1
17445,0
17446,0
17447,1
17448,0
17449,1
17450,1
17451,0
17452,1
17453,6
17454,1
17455,8
17456,0
17457,1
17458,1
17459,1
17460,0
17461,1
17462,8
17463,1
17464,1
17465,1
17466,1
17467,1
17468,1
17469,1
17470,0
17471,0
17472,1
17473,1
17474,1
17475,8
17476,1
17477,1
17478,1
17479,1
17480,1
17481,6
17482,1
17483,1
17484,1
17485,8
17486,1
17487,8
17488,1
17489,1
17490,8
17491,1
17492,1
17493,0
17494,1
17495,1
17496,1
17497,1
17498,1
17499,8
17500,1
17501,1
17502,1
17503,0
17504,0
17505,0
17506,1
17507,1
17508,1
17509,1
17510,1
17511,8
17512,1
17513,0
17514,8
17515,4
17516,8
17517,8
17518,1
17519,1
17520,4
17521,8
17522,8
17523,8
17524,1
17525,8
17526,1
17527,0
17528,1
17529,8
17530,8
17531,0
17532,0
17533,1
17534,1
17535,1
17536,1
17537,1
17538,1
17539,1
17540,1
17541,1
17542,1
17543,1
17544,1
17545,8
17546,1
17547,1
17548,0
17549,4
17550,0
17551,0
17552,1
17553,1
17554,8
17555,1
17556,1
17557,1
